Date,Time,Round,Day,Venue,Result,GF,GA,Opponent,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_xG,Expected_npxG,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Team,Performance_SoTA,Performance_GA,Performance_Saves,Performance_Save%,Performance_CS,Performance_PSxG,Performance_PSxG+/-,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_AvgDist,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Pass_Ast,Pass_xAG,Pass_xA,Pass_KP,Pass_1/3,Pass_PPA,Pass_CrsPA,Pass_PrgP,Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,SCA Types_SCA,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA Types_GCA,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Defend_Int,Defend_Tkl+Int,Defend_Clr,Defend_Err,Poss,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Performance_CrdY,Performance_CrdR,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%
2023-09-02,20:45 (02:45),Matchweek 3,Sat,Away,L,0,3,Atalanta,0,8,2,25.0,0.0,0.0,18.9,1,0,0,0.4,0.4,0.05,-0.4,-0.4,Monza,8,3,5,62.5,0,1.9,-1.1,0,0,0,0,2,11,18.2,55,3,20.0,27.9,6,0.0,15.8,17,0,0.0,0,,567,667,85.0,9498,2725,277,296,93.6,233,257,90.7,47,85,55.3,0,0.3,0.5,6,37,5,2,26,667,617,49,14,2,2,14,22,3,2,1,0,567,1,15,14,12,1,0,0,1,0,0,0,0,0,0,0,0,20,11,10,9,1,11,20,55.0,9,9,5,4,7,27,14,1,59.0,755,93,297,334,130,12,755,7,3,42.9,3,42.9,465,2268,1210,22,14,3,10,11,559,26,3,0,0,9,10,1,14,7,11,0,0,0,52,13,13,50.0
2023-09-17,15:00 (21:00),Matchweek 4,Sun,Home,D,1,1,Lecce,1,25,5,20.0,0.04,0.2,17.1,0,0,0,2.2,2.2,0.09,-1.2,-1.2,Monza,3,1,2,100.0,0,1.6,0.6,1,1,0,0,1,2,50.0,25,8,8.0,21.0,3,0.0,17.7,8,1,12.5,0,9.0,487,580,84.0,9106,2563,194,214,90.7,237,264,89.8,49,71,69.0,1,1.7,1.8,18,40,15,2,62,580,527,52,11,0,5,29,26,10,4,3,0,487,1,16,42,33,4,2,1,1,1,2,2,0,0,0,0,0,19,10,7,10,2,6,10,60.0,4,2,0,2,6,25,10,0,61.0,677,44,135,250,297,41,677,15,8,53.3,6,40.0,419,2462,1528,25,26,3,18,8,484,62,6,1,1,17,10,1,29,6,10,0,1,0,53,10,8,55.6
2023-09-23,20:45 (02:45),Matchweek 5,Sat,Away,D,1,1,Lazio,1,16,4,25.0,0.06,0.25,18.2,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Monza,1,1,0,100.0,0,1.0,0.0,1,1,0,0,5,19,26.3,34,5,38.2,36.7,9,66.7,57.7,12,0,0.0,0,8.0,486,579,83.9,9025,2573,179,200,89.5,235,267,88.0,53,81,65.4,0,0.9,1.2,12,25,9,2,33,579,530,47,16,1,9,8,17,3,0,2,0,486,2,6,28,26,0,0,1,0,1,2,2,0,0,0,0,0,17,10,9,6,2,7,11,63.6,4,12,2,10,10,27,21,1,51.0,683,83,262,295,129,19,683,11,4,36.4,7,63.6,359,1950,945,15,15,4,11,6,484,32,2,0,0,7,11,2,8,10,10,0,1,0,41,9,11,45.0
2023-09-28,18:30 (00:30),Matchweek 6,Thu,Home,D,0,0,Bologna,0,10,3,30.0,0.0,0.0,18.7,1,0,0,0.7,0.7,0.07,-0.7,-0.7,Monza,5,0,5,100.0,1,0.7,0.7,0,0,0,0,5,10,50.0,28,8,25.0,29.2,4,75.0,56.0,16,0,0.0,0,,412,505,81.6,7176,2381,191,214,89.3,183,205,89.3,33,64,51.6,0,0.6,0.7,6,25,5,2,32,505,466,37,16,2,2,24,9,7,1,5,0,412,2,6,18,15,1,0,1,1,0,0,0,0,0,0,0,0,12,6,5,5,2,8,17,47.1,9,8,3,5,7,19,15,0,47.0,600,65,200,269,136,20,600,14,6,42.9,5,35.7,344,1987,1075,19,14,5,18,9,407,32,5,0,0,9,15,2,24,7,6,0,0,0,41,9,19,32.1
2023-10-02,18:30 (00:30),Matchweek 7,Mon,Away,W,1,0,Sassuolo,1,13,4,30.8,0.08,0.25,15.7,0,0,0,1.5,1.5,0.12,-0.5,-0.5,Monza,7,0,7,100.0,1,2.0,2.0,0,0,0,0,10,13,76.9,37,6,21.6,27.3,11,45.5,43.0,14,1,7.1,0,9.0,469,542,86.5,8992,2794,188,197,95.4,220,245,89.8,55,75,73.3,1,1.5,1.1,11,30,6,0,39,542,498,40,9,0,5,14,15,4,0,3,0,469,4,10,22,15,1,3,3,0,0,2,0,0,2,0,0,0,12,7,8,3,1,4,11,36.4,7,9,5,4,7,19,12,0,56.0,634,89,248,232,159,34,634,16,10,62.5,4,25.0,458,2590,1328,28,18,11,15,8,464,39,0,0,0,10,8,4,14,7,7,0,0,0,37,10,8,55.6
2023-10-08,12:30 (18:30),Matchweek 8,Sun,Home,W,3,0,Salernitana,3,15,6,40.0,0.13,0.33,17.4,0,1,1,2.8,2.2,0.15,0.2,-0.2,Monza,5,0,5,100.0,1,1.1,1.1,0,0,0,0,1,9,11.1,40,6,20.0,30.1,2,50.0,46.0,8,1,12.5,0,10.0,441,519,85.0,7490,2395,199,211,94.3,216,236,91.5,23,55,41.8,2,1.6,1.2,12,18,5,0,29,519,476,43,17,1,2,9,16,7,1,4,0,441,0,9,22,20,1,0,1,0,0,3,2,0,0,1,0,0,17,11,8,8,1,7,13,53.8,6,9,1,8,9,26,15,0,57.0,638,69,271,298,78,24,637,12,4,33.3,6,50.0,455,2541,1190,20,16,9,18,5,434,28,1,0,0,8,13,0,9,9,11,0,0,0,56,9,10,47.4
2023-10-22,12:30 (18:30),Matchweek 9,Sun,Away,L,0,1,Roma,0,11,4,36.4,0.0,0.0,22.6,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Monza,4,1,3,75.0,0,1.2,0.2,0,0,0,0,9,20,45.0,29,2,44.8,33.9,9,77.8,55.3,25,1,4.0,0,5.0,393,461,85.2,7779,2401,145,163,89.0,197,211,93.4,51,80,63.8,0,0.3,0.3,8,26,9,1,33,461,420,39,13,0,5,14,10,5,0,5,0,393,2,5,21,13,3,1,2,2,0,0,0,0,0,0,0,0,16,7,8,6,2,10,14,71.4,4,16,11,5,6,22,27,0,48.0,579,91,193,273,121,19,579,12,6,50.0,5,41.7,327,1756,1008,20,19,4,15,5,387,33,4,1,1,11,10,2,14,6,7,0,0,0,51,11,12,47.8
2023-10-29,15:00 (22:00),Matchweek 10,Sun,Home,D,1,1,Udinese,1,10,4,40.0,0.1,0.25,17.0,0,0,0,0.5,0.5,0.05,0.5,0.5,Monza,3,1,2,66.7,0,1.8,0.8,0,0,0,0,2,5,40.0,22,7,22.7,29.1,7,0.0,20.0,10,1,10.0,3,14.4,526,618,85.1,9681,2925,225,240,93.8,245,279,87.8,54,81,66.7,1,0.4,0.5,8,50,10,3,42,618,566,50,11,1,5,29,20,10,0,7,0,526,2,13,19,16,2,1,0,0,0,2,2,0,0,0,0,0,18,9,9,6,3,7,13,53.8,6,9,4,5,6,24,13,0,61.0,713,60,198,337,187,29,713,17,9,52.9,7,41.2,536,2944,1468,26,10,12,16,6,522,42,2,0,0,15,11,2,29,6,9,0,0,0,45,10,17,37.0
2023-11-05,12:30 (19:30),Matchweek 11,Sun,Away,W,3,1,Hellas Verona,3,12,6,50.0,0.25,0.5,16.1,0,0,0,0.9,0.9,0.07,2.1,2.1,Monza,5,1,4,80.0,0,1.3,0.3,0,0,0,0,4,10,40.0,30,11,16.7,26.9,11,45.5,42.5,18,1,5.6,0,2.0,452,535,84.5,8651,3078,179,195,91.8,221,243,90.9,49,78,62.8,3,0.6,0.5,9,30,3,1,32,535,493,42,6,0,4,14,17,6,0,6,0,452,0,12,21,15,1,2,2,0,1,6,5,1,0,0,0,0,13,6,6,6,1,4,8,50.0,4,13,5,8,5,18,19,0,54.0,637,73,240,280,123,19,637,15,7,46.7,6,40.0,371,1918,1002,16,14,6,17,9,446,32,2,0,0,12,6,0,14,5,6,0,0,0,39,8,11,42.1
2023-11-11,20:45 (03:45),Matchweek 12,Sat,Home,D,1,1,Torino,1,12,5,41.7,0.08,0.2,19.9,0,0,0,0.9,0.9,0.08,0.1,0.1,Monza,5,1,4,80.0,0,0.4,-0.6,0,0,0,0,8,14,57.1,33,6,30.3,28.9,10,40.0,31.5,9,0,0.0,0,6.5,369,452,81.6,5988,2460,192,210,91.4,139,165,84.2,27,53,50.9,0,0.7,0.4,10,22,4,2,25,452,411,41,12,1,2,15,14,3,2,1,0,369,0,3,23,20,1,0,1,0,1,2,2,0,0,0,0,0,11,7,3,6,2,3,8,37.5,5,9,2,7,6,17,13,0,44.0,537,79,216,212,114,18,537,9,4,44.4,3,33.3,374,1659,817,18,9,7,14,8,365,25,2,0,0,11,11,0,15,6,7,0,0,0,45,12,11,52.2
2023-11-26,12:30 (19:30),Matchweek 13,Sun,Away,D,1,1,Cagliari,1,12,4,33.3,0.08,0.25,16.7,1,0,0,0.7,0.7,0.06,0.3,0.3,Monza,5,1,4,80.0,0,1.3,0.3,0,0,0,0,3,4,75.0,27,4,11.1,23.5,7,14.3,21.6,28,2,7.1,0,3.0,466,563,82.8,8218,2636,176,198,88.9,248,278,89.2,32,59,54.2,1,0.6,0.6,10,28,7,2,41,563,518,43,10,0,2,23,13,11,1,8,0,466,2,13,24,16,4,0,2,2,0,2,0,1,0,1,0,0,15,10,9,4,2,9,15,60.0,6,10,5,5,3,18,28,0,61.0,677,89,238,284,158,28,677,11,3,27.3,7,63.6,393,2170,1211,26,14,9,11,6,461,40,2,0,0,15,10,2,23,3,10,0,0,0,46,13,12,52.0
2023-12-01,20:45 (03:45),Matchweek 14,Fri,Home,L,1,2,Juventus,1,16,1,6.3,0.06,1.0,18.6,0,0,0,0.7,0.7,0.05,0.3,0.3,Monza,7,2,4,71.4,0,2.1,0.1,1,0,1,0,1,4,25.0,24,5,16.7,28.1,6,0.0,19.7,9,0,0.0,1,32.0,631,719,87.8,11293,2720,278,303,91.7,279,301,92.7,63,87,72.4,1,0.6,0.9,12,61,9,3,62,719,673,46,10,1,3,23,20,7,5,2,0,631,0,10,27,22,2,0,3,0,0,1,1,0,0,0,0,0,15,6,3,11,1,10,14,71.4,4,10,5,5,6,21,13,0,65.0,814,49,161,397,261,22,814,11,1,9.1,9,81.8,517,2867,1511,27,25,3,10,6,622,62,1,0,0,12,8,0,23,6,6,0,1,0,37,12,16,42.9
2023-12-10,15:00 (22:00),Matchweek 15,Sun,Home,W,1,0,Genoa,1,6,3,50.0,0.17,0.33,21.0,1,0,0,0.4,0.4,0.06,0.6,0.6,Monza,1,0,1,100.0,1,0.1,0.1,0,0,0,0,7,16,43.8,32,8,31.3,32.1,9,66.7,51.7,13,1,7.7,3,15.4,394,479,82.3,6709,2465,178,200,89.0,176,195,90.3,32,62,51.6,1,0.2,0.3,3,20,4,0,24,479,438,39,12,0,1,7,15,2,1,0,0,394,2,4,9,8,0,0,0,1,0,2,2,0,0,0,0,0,12,5,11,1,0,2,6,33.3,4,12,4,8,8,20,20,0,51.0,578,66,247,246,93,12,578,16,6,37.5,6,37.5,379,2182,1086,15,12,4,17,10,391,24,1,0,0,11,13,2,7,8,5,0,0,0,45,9,16,36.0
2023-12-17,12:30 (19:30),Matchweek 16,Sun,Away,L,0,3,Milan,0,21,4,19.0,0.0,0.0,17.1,1,0,0,1.5,1.5,0.08,-1.5,-1.5,Monza,9,3,6,66.7,0,2.3,-0.7,0,0,0,0,0,3,0.0,17,4,17.6,22.8,8,0.0,12.8,6,0,0.0,2,23.5,485,542,89.5,7629,2502,247,262,94.3,198,215,92.1,28,42,66.7,0,1.1,1.1,17,31,12,3,54,542,510,32,10,0,1,20,5,5,2,3,0,485,0,7,39,32,3,1,2,1,0,0,0,0,0,0,0,0,21,9,10,9,2,7,19,36.8,12,9,3,6,9,30,5,0,55.0,641,57,149,301,194,28,641,15,7,46.7,6,40.0,461,2878,1580,38,33,7,16,9,478,53,2,0,0,8,8,0,20,9,9,0,0,0,40,10,12,45.5
2023-12-22,20:45 (03:45),Matchweek 17,Fri,Home,L,0,1,Fiorentina,0,7,2,28.6,0.0,0.0,18.1,1,0,0,0.7,0.7,0.11,-0.7,-0.7,Monza,4,1,3,75.0,0,1.3,0.3,0,0,0,0,4,17,23.5,51,11,25.5,29.2,9,44.4,36.7,12,1,8.3,1,13.2,422,524,80.5,7834,2607,169,189,89.4,206,229,90.0,40,81,49.4,0,0.3,0.5,3,18,3,2,19,524,478,46,16,1,2,12,18,1,0,1,0,422,0,12,12,8,2,0,1,1,0,0,0,0,0,0,0,0,15,12,10,4,1,4,9,44.4,5,15,5,10,9,24,16,1,52.0,625,86,306,234,88,10,625,15,8,53.3,7,46.7,396,1958,790,12,17,1,16,3,418,18,3,0,0,12,15,0,12,9,12,0,0,0,39,11,24,31.4
2023-12-29,18:30 (01:30),Matchweek 18,Fri,Away,D,0,0,Napoli,0,7,2,28.6,0.0,0.0,18.6,0,0,1,1.1,0.6,0.08,-1.1,-0.6,Monza,9,0,9,100.0,1,1.7,1.7,0,0,0,0,8,20,40.0,40,9,42.5,35.9,11,27.3,26.8,23,1,4.3,0,9.0,317,392,80.9,5826,1903,122,142,85.9,166,183,90.7,27,55,49.1,0,0.4,0.5,5,6,4,4,13,392,355,35,9,1,1,8,13,1,0,1,0,317,2,5,13,9,1,0,3,0,0,0,0,0,0,0,0,0,20,13,13,5,2,10,18,55.6,8,15,6,9,9,29,27,0,42.0,502,106,251,184,71,15,501,8,2,25.0,4,50.0,297,1818,991,16,12,5,8,5,315,13,4,1,0,21,8,2,8,9,13,0,0,0,28,9,12,42.9
2024-01-06,15:00 (22:00),Matchweek 19,Sat,Away,W,3,2,Frosinone,2,7,2,28.6,0.29,1.0,13.8,0,0,0,1.3,1.3,0.19,0.7,0.7,Monza,5,2,3,75.0,0,1.5,-0.7,1,1,0,0,5,28,17.9,37,6,56.8,41.3,8,87.5,54.9,18,0,0.0,0,,268,376,71.3,4842,1679,121,135,89.6,106,133,79.7,34,82,41.5,2,1.3,0.7,7,18,7,1,20,376,337,39,13,2,3,3,14,1,1,0,0,268,0,8,13,12,0,1,0,0,0,3,3,0,0,0,0,0,24,13,13,9,2,15,19,78.9,4,10,2,8,13,37,26,0,40.0,489,81,220,215,59,10,489,7,5,71.4,1,14.3,220,1203,499,12,9,1,12,7,268,20,5,0,0,16,10,0,3,13,13,0,1,0,43,13,14,48.1
2024-01-13,20:45 (03:45),Matchweek 20,Sat,Home,L,1,5,Inter,1,8,1,12.5,0.0,0.0,23.2,1,1,1,1.0,0.2,0.03,0.0,-0.2,Monza,7,5,2,57.1,0,4.7,-0.3,2,2,0,0,2,5,40.0,14,3,14.3,25.2,9,33.3,38.0,9,0,0.0,0,,495,565,87.6,8990,2422,227,247,91.9,195,213,91.5,64,76,84.2,0,0.2,0.3,7,33,3,0,34,565,517,45,12,0,4,11,14,4,1,3,0,495,3,7,17,12,2,0,0,3,0,2,1,0,0,0,1,0,8,6,7,1,0,4,7,57.1,3,13,1,12,7,15,13,0,57.0,650,56,173,347,137,8,649,12,7,58.3,2,16.7,416,2518,1128,20,23,4,14,8,492,33,2,0,0,6,11,3,11,7,6,1,2,0,33,6,5,54.5
2024-01-21,15:00 (22:00),Matchweek 21,Sun,Away,L,0,3,Empoli,0,15,5,33.3,0.0,0.0,23.5,1,0,0,0.8,0.8,0.05,-0.8,-0.8,Monza,5,3,2,40.0,0,2.4,-0.6,0,0,0,0,1,4,25.0,23,7,17.4,27.5,5,0.0,18.6,7,1,14.3,0,11.0,612,715,85.6,12111,2926,210,231,90.9,322,353,91.2,79,114,69.3,0,0.5,0.9,12,68,2,0,67,715,663,50,14,0,8,28,20,7,0,6,0,612,2,9,29,18,5,0,2,3,1,0,0,0,0,0,0,0,13,7,6,4,3,6,7,85.7,1,5,1,4,5,18,12,0,72.0,796,47,171,409,218,20,796,8,4,50.0,3,37.5,539,2774,1382,20,20,5,15,12,604,65,3,0,0,10,14,2,28,5,7,0,0,0,34,17,12,58.6
2024-01-28,15:00 (22:00),Matchweek 22,Sun,Home,W,1,0,Sassuolo,1,12,1,8.3,0.08,1.0,18.7,0,0,0,0.4,0.4,0.03,0.6,0.6,Monza,3,0,3,100.0,1,0.4,0.4,0,0,0,0,10,16,62.5,46,6,30.4,30.4,7,28.6,30.1,14,0,0.0,1,22.0,476,572,83.2,9056,3117,177,198,89.4,241,260,92.7,50,87,57.5,1,0.4,0.3,11,20,7,4,28,572,529,41,13,0,3,13,16,4,0,2,0,476,2,14,21,14,2,0,1,1,3,2,2,0,0,0,0,0,21,12,10,6,5,6,7,85.7,1,8,5,3,7,28,19,0,61.0,671,98,304,259,115,14,671,14,6,42.9,6,42.9,432,2299,1078,18,7,4,14,5,468,27,1,0,0,8,13,2,13,7,12,0,0,0,47,13,9,59.1
2024-02-03,15:00 (22:00),Matchweek 23,Sat,Away,D,0,0,Udinese,0,3,1,33.3,0.0,0.0,18.4,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Monza,6,0,6,100.0,1,1.2,1.2,0,0,0,0,1,6,16.7,19,7,5.3,22.3,8,62.5,46.1,17,2,11.8,1,14.3,427,521,82.0,7851,2185,157,183,85.8,220,251,87.6,44,69,63.8,0,0.1,0.2,1,16,3,0,18,521,482,39,13,0,2,12,13,4,1,3,0,427,0,6,4,2,1,0,1,0,0,0,0,0,0,0,0,0,18,11,7,9,2,10,20,50.0,10,15,7,8,8,26,23,0,53.0,619,67,193,372,64,8,619,6,3,50.0,2,33.3,364,1849,1000,10,7,0,10,5,425,18,2,0,0,13,11,0,12,8,11,0,0,0,35,8,11,42.1
2024-02-11,15:00 (22:00),Matchweek 24,Sun,Home,D,0,0,Hellas Verona,0,11,1,9.1,0.0,0.0,17.7,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Monza,1,0,1,100.0,1,0.3,0.3,0,0,0,0,4,13,30.8,35,9,22.9,28.1,11,45.5,42.2,12,1,8.3,0,11.3,386,481,80.2,8008,2647,114,128,89.1,213,238,89.5,56,103,54.4,0,0.2,0.3,6,33,4,3,37,481,426,54,18,0,4,17,19,5,0,4,0,386,1,5,14,8,3,1,2,0,0,0,0,0,0,0,0,0,11,6,7,4,0,4,6,66.7,2,8,2,6,9,20,6,0,55.0,564,61,187,275,106,16,564,15,6,40.0,7,46.7,359,1778,845,12,12,2,16,6,385,37,1,0,0,19,15,1,17,9,6,0,0,0,35,13,22,37.1
2024-02-18,20:45 (03:45),Matchweek 25,Sun,Home,W,4,2,Milan,4,11,5,45.5,0.27,0.6,18.1,0,1,1,1.8,1.0,0.09,2.2,2.0,Monza,6,2,4,50.0,0,1.6,-0.5,0,0,0,0,8,20,40.0,40,6,37.5,36.7,7,71.4,47.7,9,0,0.0,0,,408,487,83.8,7384,2466,169,189,89.4,185,204,90.7,42,75,56.0,3,0.8,0.3,10,15,7,3,22,487,450,37,9,0,4,13,11,7,0,4,0,408,0,3,22,19,0,1,0,2,0,8,5,0,1,0,2,0,14,10,10,2,2,8,16,50.0,8,8,6,2,8,22,15,0,49.0,577,82,216,286,81,20,576,12,3,25.0,8,66.7,378,2204,1146,19,12,8,13,5,404,22,4,0,0,11,10,0,13,8,10,1,0,0,41,11,10,52.4
2024-02-24,18:00 (01:00),Matchweek 26,Sat,Away,W,2,0,Salernitana,2,17,7,41.2,0.12,0.29,13.1,0,0,0,2.4,2.4,0.15,-0.4,-0.4,Monza,3,0,3,100.0,1,0.3,0.3,0,0,0,0,6,10,60.0,29,4,24.1,29.4,8,37.5,33.5,10,0,0.0,1,21.0,501,563,89.0,9764,3027,190,202,94.1,249,263,94.7,58,79,73.4,2,2.5,2.6,17,31,11,5,37,563,522,39,6,4,6,29,13,11,1,10,0,501,2,8,32,20,6,1,4,1,0,4,3,1,0,0,0,0,10,9,6,4,0,7,12,58.3,5,7,4,3,6,16,13,0,59.0,643,65,207,323,118,25,643,5,1,20.0,3,60.0,452,2534,1368,23,16,0,11,5,497,36,2,0,0,13,6,2,29,6,9,0,0,0,29,15,7,68.2
2024-03-02,18:00 (01:00),Matchweek 27,Sat,Home,L,1,4,Roma,1,16,5,31.3,0.06,0.2,18.9,0,0,0,0.9,0.9,0.06,0.1,0.1,Monza,6,4,2,50.0,0,2.4,-1.6,1,1,0,0,5,11,45.5,33,3,27.3,32.0,6,33.3,32.8,9,0,0.0,0,12.5,407,455,89.5,7848,2369,151,162,93.2,203,219,92.7,48,65,73.8,1,0.8,0.6,14,31,5,3,30,455,414,41,19,0,2,15,5,6,2,3,0,407,0,2,28,16,6,2,3,1,0,2,2,0,0,0,0,0,10,6,6,2,2,9,15,60.0,6,7,3,4,8,18,10,0,49.0,536,66,197,237,105,20,536,10,4,40.0,3,30.0,342,1816,868,17,8,7,16,6,401,30,1,0,0,11,18,0,15,8,6,0,1,0,27,9,5,64.3
2024-03-09,20:45 (03:45),Matchweek 28,Sat,Away,W,3,2,Genoa,3,9,5,55.6,0.33,0.6,15.4,0,0,0,1.7,1.7,0.2,1.3,1.3,Monza,5,2,2,60.0,0,1.6,-0.4,1,0,1,0,9,25,36.0,24,5,41.7,36.3,17,88.2,58.6,30,0,0.0,0,4.5,247,328,75.3,4555,1851,112,130,86.2,101,126,80.2,29,59,49.2,2,1.0,0.8,5,12,4,1,13,328,283,45,12,0,1,3,12,1,0,0,0,247,0,6,13,11,0,0,1,0,1,5,4,0,0,1,0,0,18,11,15,2,1,11,14,78.6,3,10,8,2,9,27,34,1,38.0,454,94,241,157,60,12,454,12,6,50.0,6,50.0,204,1329,709,13,4,4,17,11,247,13,1,0,0,10,11,0,3,9,11,0,1,0,27,16,15,51.6
2024-03-16,15:00 (22:00),Matchweek 29,Sat,Home,W,1,0,Cagliari,1,15,3,20.0,0.07,0.33,16.5,1,0,0,1.0,1.0,0.07,0.0,0.0,Monza,0,0,0,,1,0.0,0.0,0,0,0,0,7,16,43.8,41,4,22.0,27.2,15,46.7,40.8,20,1,5.0,0,9.0,494,581,85.0,9469,2904,182,196,92.9,240,263,91.3,62,96,64.6,0,0.9,0.7,12,29,8,4,27,581,529,51,11,1,8,19,21,3,0,1,0,494,1,11,28,20,2,1,2,2,1,2,1,0,0,0,1,0,16,10,7,8,1,8,14,57.1,6,9,3,6,4,20,20,0,62.0,672,89,258,285,134,21,672,12,6,50.0,5,41.7,446,2661,1399,25,24,4,18,9,488,27,2,0,0,11,8,1,19,4,10,0,0,0,38,16,20,44.4
2024-03-30,15:00 (22:00),Matchweek 30,Sat,Away,L,0,1,Torino,0,9,2,22.2,0.0,0.0,16.4,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Monza,6,1,5,100.0,0,2.1,1.1,1,1,0,0,7,14,50.0,31,7,29.0,31.3,7,71.4,55.9,19,0,0.0,1,16.0,304,372,81.7,5900,2294,118,129,91.5,130,153,85.0,47,72,65.3,0,0.6,0.5,7,12,6,5,11,372,333,37,10,0,3,10,16,2,0,2,0,304,2,5,18,16,1,1,0,0,0,0,0,0,0,0,0,0,9,5,6,3,0,4,10,40.0,6,12,5,7,8,17,22,0,39.0,459,78,220,187,55,12,459,4,3,75.0,0,0.0,224,1330,584,9,9,0,9,5,297,11,3,1,1,11,7,2,10,8,5,0,1,0,35,9,9,50.0
2024-04-07,15:00 (21:00),Matchweek 31,Sun,Home,L,2,4,Napoli,2,7,2,28.6,0.29,1.0,18.1,0,0,0,0.4,0.4,0.06,1.6,1.6,Monza,8,4,4,50.0,0,3.9,-0.1,0,0,0,0,8,19,42.1,30,6,46.7,41.0,8,62.5,54.3,13,0,0.0,0,8.7,300,375,80.0,6373,2263,95,107,88.8,152,173,87.9,51,82,62.2,2,0.3,0.4,6,16,3,1,21,375,332,42,12,0,1,8,16,1,0,1,0,300,1,6,14,14,0,0,0,0,0,4,4,0,0,0,0,0,13,8,10,3,0,8,15,53.3,7,14,7,7,9,22,12,1,39.0,460,76,206,193,68,10,460,15,5,33.3,8,53.3,269,1414,658,16,10,3,13,8,299,21,3,0,0,10,8,1,8,9,8,0,0,0,32,10,10,50.0
2024-04-13,20:45 (02:45),Matchweek 32,Sat,Away,D,0,0,Bologna,0,4,0,0.0,0.0,,17.1,0,0,0,0.4,0.4,0.11,-0.4,-0.4,Monza,7,0,7,100.0,1,2.4,2.4,0,0,0,0,9,18,50.0,44,7,31.8,35.3,9,44.4,38.4,21,1,4.8,0,5.0,294,361,81.4,5786,2005,106,123,86.2,154,168,91.7,32,59,54.2,0,0.4,0.5,4,11,5,0,17,361,322,39,14,0,1,5,15,0,0,0,0,294,0,10,8,8,0,0,0,0,0,0,0,0,0,0,0,0,13,7,9,2,2,6,13,46.2,7,16,4,12,10,23,29,0,38.0,457,107,232,176,55,9,457,10,7,70.0,3,30.0,206,1067,572,8,9,2,9,5,292,17,4,0,0,19,13,0,5,10,7,0,0,0,34,10,6,62.5
2024-04-21,20:45 (02:45),Matchweek 33,Sun,Home,L,1,2,Atalanta,1,17,2,11.8,0.06,0.5,18.4,1,0,0,1.1,1.1,0.07,-0.1,-0.1,Monza,6,2,4,66.7,0,1.8,-0.2,0,0,0,0,14,24,58.3,63,7,34.9,31.7,6,33.3,27.5,14,1,7.1,1,10.8,503,592,85.0,8764,3148,219,246,89.0,204,222,91.9,53,83,63.9,1,0.9,0.7,13,22,5,2,28,592,541,51,13,1,1,11,27,2,0,0,0,503,0,6,30,24,0,2,3,1,0,2,2,0,0,0,0,0,12,9,6,4,2,5,13,38.5,8,8,1,7,10,22,19,0,58.0,697,81,233,351,116,18,697,25,14,56.0,9,36.0,369,2335,1086,24,17,3,13,6,496,28,3,0,0,8,12,0,11,10,9,0,0,0,35,15,18,45.5
